req_len,body_len,cookie_len,ua_len,has_sql_kw,has_cmd_kw,has_traversal,Target
59.0,214.0,255.0,76.0,0,0,0,1
59.0,214.0,250.0,75.0,0,0,0,1
27.0,201.0,254.0,68.0,0,0,0,1
59.0,210.0,251.0,93.0,0,0,0,1
27.0,205.0,250.0,68.0,0,0,0,1
59.0,214.0,259.0,94.0,0,0,0,1
27.0,205.0,253.0,68.0,0,0,0,1
59.0,211.0,257.0,94.0,0,0,0,1
27.0,202.0,255.0,68.0,0,0,0,1
59.0,214.0,253.0,94.0,0,0,0,1
27.0,205.0,253.0,68.0,0,0,0,1
59.0,209.0,256.0,95.0,0,0,0,1
27.0,207.0,251.0,68.0,0,0,0,1
59.0,211.0,251.0,95.0,0,0,0,1
59.0,210.0,251.0,76.0,0,0,0,1
59.0,209.0,253.0,77.0,0,0,0,1
59.0,214.0,250.0,77.0,0,0,0,1
59.0,212.0,250.0,68.0,0,0,0,1
59.0,212.0,258.0,68.0,0,0,0,1
59.0,214.0,253.0,68.0,0,0,0,1
59.0,210.0,251.0,68.0,0,0,0,1
59.0,212.0,250.0,68.0,0,0,0,1
59.0,210.0,252.0,68.0,0,0,0,1
59.0,211.0,253.0,68.0,0,0,0,1
59.0,211.0,256.0,68.0,0,0,0,1
59.0,211.0,255.0,68.0,0,0,0,1
59.0,214.0,253.0,68.0,0,0,0,1
59.0,210.0,251.0,68.0,0,0,0,1
59.0,210.0,255.0,68.0,0,0,0,1
59.0,214.0,250.0,68.0,0,0,0,1
59.0,214.0,254.0,68.0,0,0,0,1
59.0,210.0,253.0,68.0,0,0,0,1
59.0,212.0,253.0,68.0,0,0,0,1
59.0,213.0,252.0,68.0,0,0,0,1
27.0,203.0,250.0,68.0,0,0,0,1
59.0,214.0,255.0,68.0,0,0,0,1
27.0,200.0,254.0,68.0,0,0,0,1
59.0,212.0,253.0,68.0,0,0,0,1
27.0,201.0,251.0,68.0,0,0,0,1
59.0,211.0,251.0,68.0,0,0,0,1
27.0,205.0,250.0,68.0,0,0,0,1
59.0,216.0,250.0,68.0,0,0,0,1
59.0,212.0,254.0,68.0,0,0,0,1
27.0,205.0,250.0,68.0,0,0,0,1
59.0,209.0,255.0,68.0,0,0,0,1
27.0,199.0,250.0,68.0,0,0,0,1
27.0,203.0,252.0,68.0,0,0,0,1
59.0,213.0,251.0,68.0,0,0,0,1
27.0,202.0,250.0,68.0,0,0,0,1
59.0,214.0,255.0,68.0,0,0,0,1
27.0,204.0,250.0,68.0,0,0,0,1
59.0,209.0,255.0,68.0,0,0,0,1
59.0,211.0,253.0,68.0,0,0,0,1
27.0,200.0,251.0,68.0,0,0,0,1
59.0,215.0,252.0,68.0,0,0,0,1
59.0,214.0,251.0,68.0,0,0,0,1
59.0,214.0,251.0,68.0,0,0,0,1
59.0,216.0,256.0,68.0,0,0,0,1
59.0,216.0,250.0,68.0,0,0,0,1
59.0,214.0,252.0,68.0,0,0,0,1
27.0,200.0,256.0,68.0,0,0,0,1
59.0,216.0,250.0,68.0,0,0,0,1
27.0,205.0,255.0,68.0,0,0,0,1
59.0,210.0,251.0,68.0,0,0,0,1
27.0,201.0,253.0,68.0,0,0,0,1
59.0,213.0,255.0,68.0,0,0,0,1
27.0,208.0,254.0,68.0,0,0,0,1
59.0,216.0,254.0,68.0,0,0,0,1
27.0,202.0,251.0,68.0,0,0,0,1
59.0,215.0,256.0,68.0,0,0,0,1
27.0,207.0,254.0,68.0,0,0,0,1
59.0,211.0,257.0,68.0,0,0,0,1
59.0,213.0,254.0,68.0,0,0,0,1
59.0,214.0,253.0,68.0,0,0,0,1
59.0,214.0,254.0,68.0,0,0,0,1
59.0,211.0,252.0,68.0,0,0,0,1
59.0,210.0,254.0,68.0,0,0,0,1
27.0,187.0,253.0,68.0,0,0,0,1
27.0,188.0,251.0,68.0,0,0,0,1
27.0,191.0,250.0,68.0,0,0,0,1
27.0,191.0,252.0,68.0,0,0,0,1
59.0,209.0,257.0,68.0,0,0,0,1
59.0,213.0,253.0,68.0,0,0,0,1
27.0,189.0,259.0,68.0,0,0,0,1
27.0,198.0,251.0,68.0,0,0,0,1
59.0,211.0,254.0,68.0,0,0,0,1
27.0,203.0,257.0,68.0,0,0,0,1
59.0,215.0,253.0,68.0,0,0,0,1
59.0,214.0,253.0,68.0,0,0,0,1
27.0,201.0,251.0,68.0,0,0,0,1
59.0,215.0,251.0,68.0,0,0,0,1
27.0,199.0,254.0,68.0,0,0,0,1
59.0,214.0,253.0,68.0,0,0,0,1
27.0,199.0,254.0,68.0,0,0,0,1
27.0,203.0,255.0,68.0,0,0,0,1
59.0,207.0,257.0,68.0,0,0,0,1
59.0,213.0,253.0,68.0,0,0,0,1
27.0,200.0,252.0,68.0,0,0,0,1
59.0,211.0,254.0,68.0,0,0,0,1
27.0,203.0,252.0,68.0,0,0,0,1
59.0,209.0,255.0,68.0,0,0,0,1
27.0,205.0,253.0,68.0,0,0,0,1
59.0,209.0,252.0,68.0,0,0,0,1
27.0,201.0,250.0,68.0,0,0,0,1
59.0,214.0,252.0,68.0,0,0,0,1
27.0,183.0,256.0,68.0,0,0,0,1
59.0,211.0,255.0,68.0,0,0,0,1
27.0,183.0,256.0,68.0,0,0,0,1
59.0,210.0,251.0,68.0,0,0,0,1
27.0,180.0,255.0,68.0,0,0,0,1
59.0,216.0,253.0,68.0,0,0,0,1
27.0,180.0,251.0,68.0,0,0,0,1
59.0,214.0,252.0,68.0,0,0,0,1
27.0,184.0,257.0,68.0,0,0,0,1
59.0,211.0,254.0,68.0,0,0,0,1
27.0,200.0,251.0,68.0,0,0,0,1
59.0,213.0,254.0,68.0,0,0,0,1
27.0,201.0,250.0,68.0,0,0,0,1
59.0,213.0,252.0,68.0,0,0,0,1
27.0,202.0,251.0,68.0,0,0,0,1
59.0,211.0,255.0,68.0,0,0,0,1
27.0,201.0,258.0,68.0,0,0,0,1
27.0,204.0,251.0,68.0,0,0,0,1
27.0,205.0,255.0,68.0,0,0,0,1
59.0,210.0,254.0,68.0,0,0,0,1
59.0,212.0,258.0,68.0,0,0,0,1
59.0,210.0,252.0,68.0,0,0,0,1
59.0,215.0,252.0,68.0,0,0,0,1
59.0,209.0,256.0,68.0,0,0,0,1
59.0,206.0,256.0,68.0,0,0,0,1
59.0,213.0,253.0,68.0,0,0,0,1
59.0,213.0,256.0,68.0,0,0,0,1
27.0,203.0,253.0,68.0,0,0,0,1
27.0,204.0,256.0,68.0,0,0,0,1
27.0,203.0,252.0,68.0,0,0,0,1
27.0,201.0,258.0,68.0,0,0,0,1
27.0,199.0,256.0,68.0,0,0,0,1
27.0,203.0,255.0,68.0,0,0,0,1
27.0,203.0,252.0,68.0,0,0,0,1
27.0,200.0,254.0,68.0,0,0,0,1
27.0,203.0,252.0,68.0,0,0,0,1
27.0,202.0,253.0,68.0,0,0,0,1
27.0,203.0,252.0,68.0,0,0,0,1
27.0,203.0,250.0,68.0,0,0,0,1
27.0,204.0,255.0,68.0,0,0,0,1
27.0,204.0,252.0,68.0,0,0,0,1
27.0,208.0,253.0,68.0,0,0,0,1
27.0,202.0,258.0,68.0,0,0,0,1
27.0,184.0,253.0,68.0,0,0,0,1
27.0,184.0,250.0,68.0,0,0,0,1
27.0,188.0,254.0,68.0,0,0,0,1
27.0,191.0,256.0,68.0,0,0,0,1
27.0,187.0,253.0,68.0,0,0,0,1
27.0,190.0,254.0,68.0,0,0,0,1
27.0,184.0,251.0,68.0,0,0,0,1
27.0,204.0,251.0,68.0,0,0,0,1
27.0,201.0,252.0,68.0,0,0,0,1
27.0,200.0,253.0,68.0,0,0,0,1
27.0,199.0,256.0,68.0,0,0,0,1
27.0,202.0,256.0,68.0,0,0,0,1
27.0,204.0,257.0,68.0,0,0,0,1
27.0,202.0,256.0,68.0,0,0,0,1
27.0,198.0,254.0,68.0,0,0,0,1
27.0,201.0,254.0,68.0,0,0,0,1
27.0,201.0,256.0,68.0,0,0,0,1
27.0,184.0,252.0,68.0,0,0,0,1
27.0,188.0,253.0,68.0,0,0,0,1
27.0,179.0,252.0,68.0,0,0,0,1
27.0,185.0,257.0,68.0,0,0,0,1
27.0,186.0,251.0,68.0,0,0,0,1
27.0,200.0,252.0,68.0,0,0,0,1
27.0,200.0,250.0,68.0,0,0,0,1
27.0,204.0,253.0,68.0,0,0,0,1
52.0,209.0,251.0,68.0,0,0,0,1
27.0,203.0,252.0,68.0,0,0,0,1
52.0,215.0,252.0,68.0,0,0,0,1
27.0,206.0,251.0,68.0,0,0,0,1
27.0,202.0,251.0,68.0,0,0,0,1
61.0,211.0,253.0,68.0,0,0,0,1
53.0,216.0,250.0,68.0,0,0,0,1
62.0,212.0,251.0,68.0,0,0,0,1
55.0,207.0,254.0,68.0,0,0,0,1
64.0,210.0,253.0,68.0,0,0,0,1
72.0,211.0,251.0,68.0,0,0,0,1
87.0,212.0,254.0,68.0,0,0,0,1
87.0,215.0,258.0,68.0,0,0,0,1
68.0,213.0,255.0,68.0,0,0,0,1
80.0,215.0,252.0,68.0,0,0,0,1
80.0,211.0,250.0,68.0,0,0,0,1
61.0,207.0,254.0,68.0,0,0,0,0
69.0,215.0,256.0,68.0,0,0,0,1
69.0,212.0,256.0,68.0,0,0,0,1
71.0,215.0,251.0,68.0,0,0,0,1
86.0,214.0,254.0,68.0,0,0,0,1
86.0,214.0,252.0,68.0,0,0,0,1
67.0,213.0,252.0,68.0,0,0,0,1
79.0,211.0,253.0,68.0,0,0,0,1
79.0,211.0,255.0,68.0,0,0,0,1
61.0,214.0,256.0,68.0,0,0,0,0
69.0,214.0,255.0,68.0,0,0,0,1
69.0,214.0,249.0,68.0,0,0,0,1
27.0,173.0,254.0,79.0,0,0,0,1
84.0,209.0,253.0,68.0,1,0,0,1
27.0,172.0,255.0,79.0,0,0,0,1
87.0,216.0,255.0,68.0,1,0,0,1
27.0,171.0,250.0,78.0,0,0,0,1
87.0,211.0,253.0,68.0,1,0,0,1
27.0,174.0,254.0,79.0,0,0,0,1
87.0,211.0,253.0,68.0,1,0,0,1
27.0,173.0,254.0,78.0,0,0,0,1
90.0,215.0,252.0,68.0,1,0,0,1
27.0,179.0,254.0,84.0,0,0,0,1
90.0,212.0,253.0,68.0,1,0,0,1
27.0,166.0,260.0,84.0,0,0,0,1
27.0,177.0,250.0,83.0,0,0,0,1
67.0,210.0,250.0,68.0,0,0,0,1
27.0,175.0,252.0,84.0,0,0,0,1
27.0,171.0,256.0,83.0,0,0,0,1
27.0,173.0,255.0,84.0,0,0,0,1
27.0,173.0,251.0,84.0,0,0,0,1
27.0,173.0,254.0,83.0,0,0,0,1
27.0,174.0,256.0,84.0,0,0,0,1
27.0,173.0,251.0,83.0,0,0,0,1
27.0,177.0,253.0,76.0,0,0,0,1
27.0,170.0,252.0,76.0,0,0,0,1
27.0,173.0,254.0,75.0,0,0,0,1
27.0,177.0,252.0,76.0,0,0,0,1
27.0,170.0,256.0,75.0,0,0,0,1
27.0,174.0,258.0,93.0,0,0,0,1
27.0,170.0,256.0,94.0,0,0,0,1
27.0,176.0,252.0,94.0,0,0,0,1
27.0,174.0,253.0,94.0,0,0,0,1
27.0,176.0,251.0,95.0,0,0,0,1
27.0,172.0,252.0,95.0,0,0,0,1
72.0,213.0,255.0,68.0,0,0,0,1
87.0,214.0,251.0,68.0,0,0,0,1
27.0,178.0,250.0,76.0,0,0,0,1
87.0,209.0,257.0,68.0,0,0,0,1
27.0,174.0,254.0,77.0,0,0,0,1
68.0,209.0,250.0,68.0,0,0,0,1
27.0,171.0,260.0,77.0,0,0,0,1
27.0,173.0,250.0,68.0,0,0,0,1
80.0,212.0,251.0,68.0,0,0,0,1
80.0,209.0,256.0,68.0,0,0,0,1
27.0,176.0,250.0,68.0,0,0,0,1
61.0,209.0,259.0,68.0,0,0,0,0
27.0,174.0,254.0,68.0,0,0,0,1
69.0,213.0,252.0,68.0,0,0,0,1
27.0,176.0,251.0,68.0,0,0,0,1
69.0,212.0,250.0,68.0,0,0,0,1
27.0,172.0,260.0,68.0,0,0,0,1
71.0,213.0,251.0,68.0,0,0,0,1
27.0,175.0,255.0,68.0,0,0,0,1
86.0,212.0,252.0,68.0,0,0,0,1
27.0,174.0,252.0,68.0,0,0,0,1
86.0,214.0,255.0,68.0,0,0,0,1
27.0,178.0,255.0,68.0,0,0,0,1
67.0,215.0,252.0,68.0,0,0,0,1
27.0,176.0,252.0,68.0,0,0,0,1
79.0,213.0,253.0,68.0,0,0,0,1
27.0,174.0,252.0,68.0,0,0,0,1
79.0,213.0,256.0,68.0,0,0,0,1
27.0,173.0,257.0,68.0,0,0,0,1
61.0,212.0,253.0,68.0,0,0,0,0
27.0,175.0,253.0,68.0,0,0,0,1
69.0,213.0,256.0,68.0,0,0,0,1
27.0,171.0,257.0,68.0,0,0,0,1
69.0,212.0,252.0,68.0,0,0,0,1
27.0,173.0,252.0,68.0,0,0,0,1
84.0,215.0,252.0,68.0,1,0,0,1
87.0,208.0,257.0,68.0,1,0,0,1
87.0,213.0,253.0,68.0,1,0,0,1
27.0,178.0,253.0,68.0,0,0,0,1
87.0,214.0,252.0,68.0,1,0,0,1
27.0,175.0,253.0,68.0,0,0,0,1
90.0,213.0,250.0,68.0,1,0,0,1
27.0,175.0,254.0,68.0,0,0,0,1
90.0,208.0,257.0,68.0,1,0,0,1
27.0,175.0,250.0,68.0,0,0,0,1
27.0,173.0,253.0,68.0,0,0,0,1
67.0,214.0,252.0,68.0,0,0,0,1
27.0,173.0,255.0,68.0,0,0,0,1
27.0,172.0,254.0,68.0,0,0,0,1
27.0,177.0,251.0,68.0,0,0,0,1
27.0,175.0,257.0,68.0,0,0,0,1
27.0,173.0,253.0,68.0,0,0,0,1
27.0,173.0,255.0,68.0,0,0,0,1
27.0,176.0,254.0,68.0,0,0,0,1
27.0,175.0,253.0,68.0,0,0,0,1
27.0,169.0,252.0,68.0,0,0,0,1
27.0,170.0,256.0,68.0,0,0,0,1
27.0,173.0,254.0,68.0,0,0,0,1
27.0,174.0,250.0,68.0,0,0,0,1
27.0,174.0,253.0,68.0,0,0,0,1
27.0,173.0,249.0,68.0,0,0,0,1
27.0,176.0,258.0,68.0,0,0,0,1
27.0,176.0,252.0,68.0,0,0,0,1
27.0,176.0,254.0,68.0,0,0,0,1
27.0,171.0,250.0,68.0,0,0,0,1
72.0,215.0,250.0,68.0,0,0,0,1
27.0,174.0,252.0,68.0,0,0,0,1
87.0,214.0,253.0,68.0,0,0,0,1
27.0,175.0,251.0,68.0,0,0,0,1
87.0,213.0,253.0,68.0,0,0,0,1
27.0,173.0,252.0,68.0,0,0,0,1
68.0,212.0,256.0,68.0,0,0,0,1
80.0,210.0,253.0,68.0,0,0,0,1
27.0,177.0,252.0,68.0,0,0,0,1
80.0,210.0,253.0,68.0,0,0,0,1
27.0,173.0,250.0,68.0,0,0,0,1
61.0,211.0,255.0,68.0,0,0,0,0
27.0,169.0,250.0,68.0,0,0,0,1
69.0,212.0,252.0,68.0,0,0,0,1
69.0,213.0,254.0,68.0,0,0,0,1
71.0,211.0,256.0,68.0,0,0,0,1
86.0,213.0,254.0,68.0,0,0,0,1
86.0,212.0,252.0,68.0,0,0,0,1
67.0,216.0,250.0,68.0,0,0,0,1
79.0,213.0,255.0,68.0,0,0,0,1
79.0,214.0,253.0,68.0,0,0,0,1
61.0,211.0,255.0,68.0,0,0,0,0
69.0,208.0,254.0,68.0,0,0,0,1
69.0,212.0,253.0,68.0,0,0,0,1
27.0,172.0,253.0,68.0,0,0,0,1
84.0,215.0,252.0,68.0,1,0,0,1
87.0,214.0,250.0,68.0,1,0,0,1
87.0,212.0,256.0,68.0,1,0,0,1
87.0,207.0,254.0,68.0,1,0,0,1
90.0,205.0,253.0,68.0,1,0,0,1
90.0,212.0,257.0,68.0,1,0,0,1
27.0,175.0,257.0,68.0,0,0,0,1
27.0,175.0,257.0,68.0,0,0,0,1
67.0,213.0,250.0,68.0,0,0,0,1
27.0,175.0,253.0,68.0,0,0,0,1
27.0,174.0,250.0,68.0,0,0,0,1
27.0,175.0,252.0,68.0,0,0,0,1
27.0,173.0,253.0,68.0,0,0,0,1
27.0,173.0,253.0,68.0,0,0,0,1
27.0,175.0,251.0,68.0,0,0,0,1
27.0,176.0,255.0,68.0,0,0,0,1
27.0,172.0,260.0,68.0,0,0,0,1
27.0,174.0,253.0,68.0,0,0,0,1
27.0,174.0,255.0,68.0,0,0,0,1
27.0,172.0,255.0,68.0,0,0,0,1
27.0,172.0,253.0,68.0,0,0,0,1
27.0,176.0,252.0,68.0,0,0,0,1
27.0,173.0,252.0,68.0,0,0,0,1
27.0,173.0,259.0,68.0,0,0,0,1
27.0,171.0,254.0,68.0,0,0,0,1
27.0,154.0,253.0,68.0,0,0,0,0
27.0,176.0,256.0,68.0,0,0,0,1
27.0,174.0,441.0,68.0,0,0,0,1
27.0,168.0,445.0,68.0,0,0,0,1
27.0,168.0,440.0,68.0,0,0,0,1
27.0,167.0,444.0,68.0,0,0,0,1
27.0,168.0,441.0,68.0,0,0,0,1
27.0,167.0,437.0,68.0,0,0,0,1
27.0,183.0,441.0,68.0,0,0,0,1
27.0,183.0,437.0,68.0,0,0,0,1
27.0,182.0,443.0,68.0,0,0,0,1
27.0,183.0,438.0,68.0,0,0,0,1
27.0,182.0,442.0,68.0,0,0,0,1
27.0,183.0,438.0,68.0,0,0,0,1
27.0,183.0,440.0,68.0,0,0,0,1
27.0,182.0,443.0,68.0,0,0,0,1
27.0,183.0,443.0,68.0,0,0,0,1
27.0,182.0,441.0,68.0,0,0,0,1
27.0,164.0,439.0,68.0,0,0,0,1
27.0,164.0,436.0,68.0,0,0,0,1
27.0,163.0,442.0,68.0,0,0,0,1
27.0,164.0,447.0,68.0,0,0,0,1
27.0,163.0,442.0,68.0,0,0,0,1
27.0,180.0,441.0,68.0,0,0,0,1
27.0,183.0,441.0,68.0,0,0,0,1
27.0,183.0,440.0,68.0,0,0,0,1
27.0,183.0,438.0,68.0,0,0,0,1
27.0,186.0,442.0,68.0,0,0,0,1
27.0,186.0,440.0,68.0,0,0,0,1
27.0,168.0,438.0,68.0,0,0,0,1
27.0,168.0,441.0,68.0,0,0,0,1
27.0,167.0,436.0,68.0,0,0,0,1
27.0,168.0,440.0,68.0,0,0,0,1
27.0,167.0,438.0,68.0,0,0,0,1
27.0,183.0,437.0,68.0,0,0,0,1
27.0,183.0,440.0,68.0,0,0,0,1
27.0,182.0,439.0,68.0,0,0,0,1
27.0,183.0,442.0,68.0,0,0,0,1
27.0,182.0,441.0,68.0,0,0,0,1
27.0,183.0,444.0,68.0,0,0,0,1
27.0,183.0,437.0,68.0,0,0,0,1
27.0,182.0,440.0,68.0,0,0,0,1
27.0,183.0,440.0,68.0,0,0,0,1
27.0,182.0,441.0,68.0,0,0,0,1
27.0,164.0,443.0,68.0,0,0,0,1
27.0,164.0,440.0,68.0,0,0,0,1
27.0,163.0,444.0,68.0,0,0,0,1
27.0,164.0,440.0,68.0,0,0,0,1
27.0,163.0,442.0,68.0,0,0,0,1
27.0,180.0,437.0,68.0,0,0,0,1
27.0,183.0,440.0,68.0,0,0,0,1
27.0,183.0,442.0,68.0,0,0,0,1
27.0,183.0,441.0,68.0,0,0,0,1
27.0,186.0,437.0,68.0,0,0,0,1
27.0,186.0,439.0,68.0,0,0,0,1
20.0,172.0,442.0,68.0,0,0,0,1
29.0,173.0,445.0,68.0,0,0,0,1
20.0,177.0,438.0,68.0,0,0,0,1
29.0,172.0,439.0,68.0,0,0,0,1
20.0,172.0,437.0,68.0,0,0,0,1
29.0,177.0,442.0,68.0,0,0,0,1
20.0,171.0,437.0,68.0,0,0,0,1
29.0,176.0,443.0,68.0,0,0,0,1
20.0,174.0,440.0,68.0,0,0,0,1
29.0,175.0,441.0,68.0,0,0,0,1
21.0,178.0,443.0,68.0,0,0,0,1
30.0,175.0,445.0,68.0,0,0,0,1
23.0,174.0,436.0,68.0,0,0,0,1
32.0,174.0,437.0,68.0,0,0,0,1
40.0,171.0,437.0,68.0,0,0,0,1
27.0,183.0,437.0,68.0,0,0,0,1
55.0,175.0,441.0,68.0,0,0,0,1
27.0,183.0,444.0,68.0,0,0,0,1
55.0,175.0,442.0,68.0,0,0,0,1
27.0,182.0,444.0,68.0,0,0,0,1
36.0,172.0,439.0,68.0,0,0,0,1
27.0,183.0,440.0,68.0,0,0,0,1
48.0,175.0,438.0,68.0,0,0,0,1
27.0,182.0,438.0,68.0,0,0,0,1
48.0,176.0,443.0,68.0,0,0,0,1
27.0,183.0,441.0,68.0,0,0,0,1
29.0,175.0,440.0,68.0,0,0,0,0
27.0,183.0,442.0,68.0,0,0,0,1
37.0,171.0,437.0,68.0,0,0,0,1
27.0,182.0,438.0,68.0,0,0,0,1
37.0,175.0,440.0,68.0,0,0,0,1
27.0,183.0,443.0,68.0,0,0,0,1
39.0,177.0,440.0,68.0,0,0,0,1
27.0,182.0,437.0,68.0,0,0,0,1
54.0,176.0,437.0,68.0,0,0,0,1
54.0,169.0,441.0,68.0,0,0,0,1
35.0,173.0,438.0,68.0,0,0,0,1
47.0,173.0,441.0,68.0,0,0,0,1
47.0,170.0,443.0,68.0,0,0,0,1
29.0,178.0,438.0,68.0,0,0,0,0
27.0,180.0,444.0,68.0,0,0,0,1
37.0,173.0,443.0,68.0,0,0,0,1
27.0,183.0,441.0,68.0,0,0,0,1
37.0,177.0,440.0,68.0,0,0,0,1
27.0,183.0,436.0,68.0,0,0,0,1
52.0,177.0,440.0,68.0,1,0,0,1
27.0,183.0,443.0,68.0,0,0,0,1
55.0,172.0,441.0,68.0,1,0,0,1
27.0,186.0,444.0,68.0,0,0,0,1
55.0,174.0,438.0,68.0,1,0,0,1
27.0,186.0,441.0,68.0,0,0,0,1
55.0,171.0,438.0,68.0,1,0,0,1
58.0,177.0,441.0,68.0,1,0,0,1
58.0,170.0,442.0,68.0,1,0,0,1
35.0,176.0,439.0,68.0,0,0,0,1
27.0,183.0,439.0,68.0,0,0,0,1
40.0,175.0,443.0,68.0,0,0,0,1
27.0,183.0,440.0,68.0,0,0,0,1
55.0,178.0,438.0,68.0,0,0,0,1
55.0,170.0,439.0,68.0,0,0,0,1
27.0,182.0,439.0,68.0,0,0,0,1
36.0,172.0,438.0,68.0,0,0,0,1
27.0,183.0,442.0,68.0,0,0,0,1
48.0,176.0,443.0,68.0,0,0,0,1
27.0,182.0,438.0,68.0,0,0,0,1
48.0,173.0,441.0,68.0,0,0,0,1
27.0,183.0,441.0,68.0,0,0,0,1
29.0,174.0,438.0,68.0,0,0,0,0
27.0,183.0,440.0,68.0,0,0,0,1
37.0,174.0,439.0,68.0,0,0,0,1
27.0,182.0,440.0,68.0,0,0,0,1
27.0,183.0,440.0,68.0,0,0,0,1
37.0,170.0,443.0,68.0,0,0,0,1
27.0,182.0,438.0,68.0,0,0,0,1
39.0,176.0,442.0,68.0,0,0,0,1
54.0,177.0,439.0,68.0,0,0,0,1
54.0,178.0,441.0,68.0,0,0,0,1
35.0,174.0,437.0,68.0,0,0,0,1
47.0,175.0,443.0,68.0,0,0,0,1
47.0,174.0,437.0,68.0,0,0,0,1
29.0,177.0,438.0,68.0,0,0,0,0
27.0,180.0,437.0,68.0,0,0,0,1
37.0,172.0,446.0,68.0,0,0,0,1
27.0,183.0,443.0,68.0,0,0,0,1
37.0,169.0,443.0,68.0,0,0,0,1
27.0,183.0,439.0,68.0,0,0,0,1
52.0,171.0,438.0,68.0,1,0,0,1
27.0,183.0,439.0,68.0,0,0,0,1
27.0,186.0,438.0,68.0,0,0,0,1
55.0,174.0,443.0,68.0,1,0,0,1
55.0,173.0,442.0,68.0,1,0,0,1
55.0,175.0,443.0,68.0,1,0,0,1
27.0,186.0,439.0,68.0,0,0,0,1
58.0,177.0,443.0,68.0,1,0,0,1
58.0,173.0,439.0,68.0,1,0,0,1
35.0,175.0,441.0,68.0,0,0,0,1
27.0,168.0,441.0,68.0,0,0,0,1
27.0,168.0,440.0,68.0,0,0,0,1
27.0,167.0,439.0,68.0,0,0,0,1
27.0,168.0,438.0,68.0,0,0,0,1
27.0,167.0,444.0,68.0,0,0,0,1
27.0,183.0,440.0,68.0,0,0,0,1
27.0,183.0,444.0,68.0,0,0,0,1
27.0,182.0,440.0,68.0,0,0,0,1
27.0,183.0,445.0,68.0,0,0,0,1
27.0,182.0,440.0,68.0,0,0,0,1
27.0,183.0,440.0,68.0,0,0,0,1
27.0,183.0,444.0,68.0,0,0,0,1
27.0,182.0,441.0,68.0,0,0,0,1
27.0,183.0,443.0,68.0,0,0,0,1
27.0,182.0,438.0,68.0,0,0,0,1
27.0,164.0,439.0,68.0,0,0,0,1
27.0,164.0,443.0,68.0,0,0,0,1
27.0,163.0,447.0,68.0,0,0,0,1
27.0,164.0,443.0,68.0,0,0,0,1
27.0,163.0,441.0,68.0,0,0,0,1
27.0,180.0,442.0,68.0,0,0,0,1
27.0,183.0,438.0,68.0,0,0,0,1
27.0,183.0,444.0,68.0,0,0,0,1
27.0,183.0,437.0,68.0,0,0,0,1
27.0,186.0,438.0,68.0,0,0,0,1
27.0,186.0,441.0,68.0,0,0,0,1
27.0,183.0,447.0,68.0,0,0,0,1
27.0,183.0,440.0,68.0,0,0,0,1
27.0,182.0,444.0,68.0,0,0,0,1
27.0,183.0,441.0,68.0,0,0,0,1
27.0,182.0,440.0,68.0,0,0,0,1
27.0,183.0,438.0,68.0,0,0,0,1
27.0,183.0,444.0,68.0,0,0,0,1
27.0,182.0,446.0,68.0,0,0,0,1
27.0,183.0,443.0,68.0,0,0,0,1
27.0,182.0,444.0,68.0,0,0,0,1
27.0,180.0,441.0,68.0,0,0,0,1
27.0,183.0,437.0,68.0,0,0,0,1
27.0,183.0,442.0,68.0,0,0,0,1
27.0,183.0,441.0,68.0,0,0,0,1
27.0,186.0,444.0,68.0,0,0,0,1
27.0,186.0,438.0,68.0,0,0,0,1
27.0,164.0,439.0,68.0,0,0,0,1
27.0,164.0,440.0,68.0,0,0,0,1
27.0,154.0,440.0,79.0,0,0,0,1
27.0,154.0,444.0,79.0,0,0,0,1
27.0,154.0,446.0,78.0,0,0,0,1
27.0,154.0,440.0,79.0,0,0,0,1
27.0,154.0,437.0,78.0,0,0,0,1
27.0,154.0,440.0,84.0,0,0,0,1
27.0,154.0,442.0,84.0,0,0,0,1
27.0,154.0,438.0,83.0,0,0,0,1
27.0,154.0,438.0,84.0,0,0,0,1
27.0,154.0,446.0,83.0,0,0,0,1
27.0,154.0,440.0,84.0,0,0,0,1
27.0,154.0,447.0,84.0,0,0,0,1
27.0,154.0,443.0,83.0,0,0,0,1
27.0,154.0,440.0,84.0,0,0,0,1
27.0,154.0,438.0,83.0,0,0,0,1
27.0,154.0,438.0,76.0,0,0,0,1
27.0,154.0,444.0,76.0,0,0,0,1
27.0,154.0,438.0,75.0,0,0,0,1
27.0,154.0,437.0,76.0,0,0,0,1
27.0,154.0,443.0,75.0,0,0,0,1
27.0,154.0,441.0,93.0,0,0,0,1
27.0,154.0,437.0,94.0,0,0,0,1
27.0,154.0,438.0,94.0,0,0,0,1
27.0,154.0,442.0,94.0,0,0,0,1
27.0,154.0,439.0,95.0,0,0,0,1
27.0,154.0,440.0,95.0,0,0,0,1
27.0,154.0,441.0,76.0,0,0,0,1
27.0,154.0,439.0,77.0,0,0,0,1
27.0,154.0,439.0,77.0,0,0,0,1
27.0,154.0,439.0,68.0,0,0,0,1
27.0,154.0,443.0,68.0,0,0,0,1
27.0,154.0,441.0,68.0,0,0,0,1
27.0,154.0,442.0,68.0,0,0,0,1
27.0,154.0,445.0,68.0,0,0,0,1
27.0,154.0,437.0,68.0,0,0,0,1
27.0,154.0,438.0,68.0,0,0,0,1
27.0,154.0,439.0,68.0,0,0,0,1
